"id","idApi","gifUrl","bodyPartId","targetMuscleId"
438,"1270","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665268/exercises/zr7ehmlfgihwyode2zm9.gif",11,19
439,"1324","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665273/exercises/ilxtxs7plrhk3ylh02mw.gif",9,32
440,"0246","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665279/exercises/zx4w8mggj2bme8bhmikm.gif",14,34
441,"1325","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665284/exercises/jrffyb5sbid2xd0zcyya.gif",9,13
442,"0247","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665289/exercises/prxpbperpdouymg6nadj.gif",15,25
443,"1407","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665294/exercises/fx8ouuqlutnjj8e5rcf9.gif",10,16
444,"1377","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665300/exercises/e6bzmeamdfzoysephkuk.gif",10,16
445,"1378","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665304/exercises/row8zammcsdxdw3iy5ig.gif",10,16
446,"0248","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665310/exercises/re9vxgrx4chcjrxlgipm.gif",9,32
447,"2963","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665316/exercises/uikd68s9xzhidyxscc3o.gif",7,4
448,"1548","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665320/exercises/otjroa9qqaukvqqpmric.gif",8,9
449,"1271","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665325/exercises/lcph3m08zxr56nm5vcbr.gif",11,19
450,"0251","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665329/exercises/rzindbob9yvxe4brjjoy.gif",11,19
451,"1430","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665333/exercises/frbqdoxfpcm6cgmyokue.gif",11,19
452,"2462","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665338/exercises/xcqjwzqxzbjps4ylklxg.gif",11,19
453,"1272","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665343/exercises/illrfhk5dnbkzms6fzti.gif",11,19
454,"3216","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665349/exercises/kltephybzvmjfykqlygk.gif",11,19
455,"1326","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665353/exercises/f5baezxqqcgk5seqf9cj.gif",9,13
456,"0253","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665359/exercises/iklzyzeigssc1vywmn9a.gif",9,32
457,"0257","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665364/exercises/w99cbo608t51lkqsex96.gif",10,16
458,"1273","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665369/exercises/flrrvnzlqwme9phh3wk0.gif",11,19
459,"0258","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665374/exercises/ndoisvoefrwuqp0pkoyl.gif",11,19
460,"1327","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665378/exercises/vezkwy73mjyxgcnulfi0.gif",9,13
461,"0259","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665383/exercises/k6vps9wwniduftil5ux1.gif",12,20
462,"2398","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665388/exercises/mfqiohy07hnptz8txpjd.gif",12,20
463,"0260","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665392/exercises/paepwfyin0oeicckacny.gif",7,4
464,"1468","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665397/exercises/cvlcy4droo6alpuxvbud.gif",7,4
465,"0262","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665402/exercises/pucaccthng5mezqiolet.gif",7,4
466,"0267","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665407/exercises/xb62pjx8eay88rfspqht.gif",7,4
467,"0271","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665412/exercises/p53t5yzn3wptjvsuzlhy.gif",7,4
468,"0272","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665417/exercises/qr81dxi9idssf0boelyb.gif",7,4
469,"0274","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665423/exercises/mjm0iufe6x8kecx2hdel.gif",7,4
470,"3016","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665426/exercises/obka2tce0s3s8cedtngg.gif",7,4
471,"3769","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665434/exercises/bx0k9jav8gpbhewtfics.gif",8,11
472,"2331","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665439/exercises/oh9yz5y0ptdx0pfl8fpi.gif",13,30
473,"0276","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665443/exercises/ftjm0phabx9cuk1ihwvf.gif",7,4
474,"0277","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665448/exercises/g69kfdrmluwn4p4cyxwu.gif",7,4
475,"0279","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665452/exercises/tcmp1pwqaydr96wnklmf.gif",11,19
476,"0282","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665458/exercises/ax8fjoor5ozhwz5rkr89.gif",7,4
477,"1274","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665463/exercises/pfu2hjfohbuxr7jqoace.gif",11,19
478,"0283","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665469/exercises/ajjgirqrfixfbumu2udo.gif",12,20
479,"0284","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665474/exercises/nvrd7qgb8w5ohisjxunf.gif",10,16
480,"1275","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665482/exercises/ok6nxhgzmkhwwnuyapks.gif",11,19
481,"0285","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665487/exercises/b12sembag8h7qidaln28.gif",12,14
482,"2403","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665495/exercises/mdbnchxgtqi5j3is4eh2.gif",12,14
483,"1646","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665500/exercises/wzutpggbg5pbcdbf33ip.gif",12,14
484,"1647","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665505/exercises/gsiyadgy3rqsfdd8zkfk.gif",12,14
485,"1648","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665510/exercises/syn4n2acrn0ragty2orw.gif",12,14
486,"0286","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665515/exercises/hp6fmw7kuvvsrkj3ga5b.gif",14,34
487,"1649","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665520/exercises/ucjycpw4kgmic3ckhyyo.gif",12,14
488,"1650","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665527/exercises/npjo4im4zlvcrmkgyjw2.gif",12,14
489,"2137","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665533/exercises/lgzjcqcl9e2srrm7dwtx.gif",14,34
490,"0287","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665537/exercises/hwufzof6le9amwd2vk2f.gif",14,34
491,"0288","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665542/exercises/ovmwclzkob2zypoka9ft.gif",11,19
492,"0289","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665547/exercises/gj38qsgecipjrs5bmkwi.gif",11,19
493,"0290","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665552/exercises/a6ycnajw4owa3l4dk2lu.gif",14,34
494,"0291","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665557/exercises/cwdwtfylt79bb0h4vdit.gif",8,11
495,"0293","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665563/exercises/kgl8hujdutjbiipfnbpw.gif",9,32
496,"1651","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665568/exercises/tphxouzvvulu2r91i5ux.gif",12,14
497,"1652","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665574/exercises/vrcplgukgvc7b6sndrtf.gif",12,14
498,"1653","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665580/exercises/dhoxslkluxiq8x7hnuye.gif",12,14
499,"0294","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665584/exercises/ttuhxpy2rbbaytiklhie.gif",12,14
500,"2401","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665589/exercises/dpxvtblj48abnzy6mapf.gif",12,14
501,"1654","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665594/exercises/yv09psphw41vdwbyw6dm.gif",12,14
502,"1655","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665598/exercises/otm4jicbgc9sjzsplyua.gif",12,14
503,"1656","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665604/exercises/kcehqnmrzgdamf9xm9ko.gif",12,14
504,"1201","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665610/exercises/yukdvxipjagkp049agce.gif",13,30
505,"0295","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665616/exercises/wibbfrsnkwiuex12qo2c.gif",8,11
506,"1731","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665621/exercises/qfahyh0nipi9ezu9t48i.gif",12,20
507,"0296","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665630/exercises/znictcmqlfvoxyvbmllc.gif",12,20
508,"0297","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665636/exercises/q8iycwa1pgjsbdai5ry2.gif",12,14
509,"3635","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665642/exercises/qcgfmjfnhha5htdfv1km.gif",8,11
510,"0298","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665646/exercises/decriqkkifftvmspbcg3.gif",12,14
511,"1657","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665651/exercises/zm0ju2zho3ndi9cucezo.gif",12,14
512,"0299","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665659/exercises/havtu9bzwgtei5qnctbr.gif",14,34
513,"2136","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665668/exercises/zjnp1nfot4aznh9mjss6.gif",14,34
514,"0300","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665672/exercises/xwy5ce7l67x8ndpcgzwe.gif",8,11
515,"0301","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665676/exercises/wirahrwo3gq9wr7vzzxm.gif",11,19
516,"0302","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665681/exercises/povoxfmw8dqxb9ghwbjq.gif",11,19
517,"0303","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665686/exercises/bkwwrmqtggofzjilpue1.gif",11,19
518,"1276","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665691/exercises/a9qepk2cfi5hjqobw7y6.gif",11,19
519,"1617","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665696/exercises/bp4dftispjgmbfomjhrs.gif",12,20
520,"0305","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665702/exercises/wkhyxlh1kjl4oy1xfs1q.gif",9,35
521,"0304","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665708/exercises/z27ro9b5mpphouqpvsk7.gif",9,35
522,"0306","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665713/exercises/trsdbywpnsafpclo9an8.gif",12,20
523,"0307","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665718/exercises/ocojnss4lbdyiepwrxji.gif",11,19
524,"1437","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665726/exercises/w70otcvaxme00hqzkxnx.gif",15,25
525,"0308","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665733/exercises/ycb64gdafqktkusasnh7.gif",11,19
526,"1277","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665737/exercises/xgjl3iboklaxvhaga5v3.gif",11,19
527,"1732","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665743/exercises/thwh7jlbq81y5u75kiop.gif",12,20
528,"0310","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665748/exercises/oorsgiv2wespjx2gwfkb.gif",14,34
529,"0309","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665752/exercises/r5hrkypr1n1kbmebtazn.gif",14,34
530,"0311","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665757/exercises/xxkitdtk24fbme78zkku.gif",14,34
531,"1760","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665761/exercises/yk3phoj67gsowyd3bs0n.gif",8,9
532,"0313","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665765/exercises/hqi2brcmfe3thable230.gif",12,14
533,"1659","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665771/exercises/tqbgnjbzm87mxljowiah.gif",12,14
534,"0312","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665776/exercises/mr4a9b4wvulxyfsjubbv.gif",12,14
535,"2402","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665783/exercises/j1d7foldbhzuanzm7cvk.gif",12,14
536,"1664","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665788/exercises/fqmgnjhgmymoz1fg8eps.gif",12,14
537,"3545","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665796/exercises/q68qk9dn2qcjhirfzxqx.gif",11,19
538,"0314","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665800/exercises/dobtaurakrlboet5dza2.gif",11,19
539,"0315","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665807/exercises/awqlezx1n5fshepptvwg.gif",12,14
540,"0316","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665812/exercises/ktwhp5hiibfxirakzoxw.gif",11,19
541,"0318","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665817/exercises/ybhpmmx9xj5syeqk7hjj.gif",12,14
542,"0317","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665822/exercises/sbrjfgxehrob0vavrjk0.gif",12,14
543,"0319","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665827/exercises/zouazhem33p8fynwkfdq.gif",11,19
544,"1278","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665832/exercises/q8nmbwspeftsveod7wb4.gif",11,19
545,"0320","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665838/exercises/l9diqedkgtfzwzpz6b7e.gif",12,14
546,"0321","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665843/exercises/ty4daiodl7nuaytjyrh8.gif",11,19
547,"1618","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665848/exercises/gukgqszariuivxh68lok.gif",12,20
548,"0322","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665855/exercises/dha0h2zvljlywwmwvzyh.gif",12,14
549,"1279","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665860/exercises/qqwfobvwxvz6sbby6v54.gif",11,19
550,"1280","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665865/exercises/lssdrvuxvfhf9zmb4avm.gif",11,19
551,"1619","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665869/exercises/yqdbpxuralrpqogczrp0.gif",12,20
552,"1620","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665874/exercises/m599p7x5iwnpeuvjc7qq.gif",12,20
553,"0323","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665879/exercises/pp6rdp7xvykdogw3mude.gif",14,34
554,"1281","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665884/exercises/icdgenkehnu3qonk8rjz.gif",11,19
555,"1282","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665889/exercises/p9bdtt9zkzxblokyk2wl.gif",11,19
556,"0324","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665893/exercises/j1ngqu60x0rteaiwjvwt.gif",11,19
557,"1283","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665898/exercises/pgptjdgwshkpajavnyca.gif",11,19
558,"0325","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665903/exercises/qijsf2svweapsf03pahs.gif",14,34
559,"0326","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665909/exercises/uofh4rqyuq5sso640eas.gif",14,34
560,"0327","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665915/exercises/owdyndgxfweoftkccwn5.gif",9,32
561,"0328","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665920/exercises/lcwarny2zf8yarbjdynt.gif",11,40
562,"0329","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665926/exercises/wtzsngqkhymedfam4glw.gif",9,35
563,"3542","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665931/exercises/rs2xpg0usz2zr7nx6nxp.gif",14,34
564,"0330","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665935/exercises/rgnkx7ivtnzn04qeuwry.gif",12,20
565,"0331","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665940/exercises/bhbupkjxo6xepgat3u5e.gif",11,19
566,"1733","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665944/exercises/vmns7fmkej9bngy7ioht.gif",12,20
567,"3541","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665950/exercises/xspjsz6eywkbviumk3js.gif",9,32
568,"0332","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665956/exercises/ljyshhakwovpuyiocsho.gif",14,34
569,"0333","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665962/exercises/vfuhtigxpiptjz92vinj.gif",12,20
570,"1734","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665968/exercises/pe79yf0ax4xmv1dwdfnf.gif",12,20
571,"1660","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665972/exercises/rwzhafr30bkvwj13wibp.gif",12,14
572,"0334","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665977/exercises/cuhzk0qlrzt7bwjmdlnf.gif",14,34
573,"0335","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665984/exercises/bjgcpetn3ehdkjxgup4z.gif",14,34
574,"0336","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665990/exercises/glw1dvouyw94fgrbetsu.gif",8,11
575,"1658","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665996/exercises/cqyqmttp2z5yy5tytjno.gif",12,14
576,"0337","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666002/exercises/chpy4iaajjocz3dbeesn.gif",12,20
577,"1729","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666007/exercises/h2bus83sdcfncxvjjyai.gif",12,20
578,"0338","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666012/exercises/ulh7mlfj1b01h3w1hd7a.gif",12,20
579,"0863","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666017/exercises/m3q4nppisak4nqvv9ln4.gif",14,34
580,"0339","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666022/exercises/ffupg6rywr0nitlu5dtk.gif",8,10
581,"0340","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666028/exercises/z2wyt0njwrcsoja8wahr.gif",11,19
582,"2470","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666033/exercises/z79jfbrrzvlkokegu4fj.gif",14,34
583,"0341","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666039/exercises/fuyu0fh5bpyxrtdkb2dw.gif",14,34
584,"0343","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666044/exercises/ys1277k4y279nwewlsq9.gif",11,19
585,"0342","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666050/exercises/xufgzoufgpttal846v5d.gif",11,19
586,"0344","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666055/exercises/d8gfs1ppfbv5rn87goyo.gif",12,20
587,"0345","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666061/exercises/ofcpq1jnio4tr5cla4eo.gif",14,34
588,"0346","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666066/exercises/qwmkrf4uwhzovidr99jb.gif",12,20
589,"0347","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666072/exercises/isabqjjl01f8wk1kcq5i.gif",15,25
590,"2705","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666076/exercises/rml1betg61tx1ymp9zwu.gif",15,25
591,"1284","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666083/exercises/ws3kwiykpqfgbs9flahq.gif",11,19
592,"1328","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666089/exercises/ugfeznj3dqayhiclodgd.gif",9,32
593,"0348","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666094/exercises/rquayca41fsncyv9waqs.gif",14,34
594,"1735","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666099/exercises/fie0erbfikpm7yverj6u.gif",12,20
595,"0349","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666104/exercises/imfan0egxzos6uceujmp.gif",15,25
596,"2706","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666109/exercises/ayuorrqwtbe5sbbmolx5.gif",15,25
597,"1661","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666115/exercises/hav0nbnac4boudvtdech.gif",12,14
598,"0350","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666121/exercises/tkhkfzubao7wvnntqa8m.gif",12,14
599,"0351","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666127/exercises/spp2qthq6yfqe8cxtglq.gif",12,20
600,"1662","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666134/exercises/wlc8u3bkf7sgiiatcypv.gif",12,14
601,"0352","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666139/exercises/crcarivuzd8wfudk1ziy.gif",12,20
602,"1285","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666144/exercises/y4ekyj6yc87nz8xbtluq.gif",11,19
603,"0292","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666150/exercises/li2yxfxfmz3fr9mnsjej.gif",9,32
604,"1286","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666154/exercises/t28tuhqgxh3v8dl77aqr.gif",11,19
605,"0353","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666161/exercises/f2dmpy6ot0ndubnpdjmy.gif",12,14
606,"1287","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666166/exercises/vc5ts7qwvrn5u1xlfxy3.gif",11,19
607,"1288","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666171/exercises/zpchv4umui2rnwkjolec.gif",11,19
608,"1736","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666176/exercises/origf24309svsckgsqlk.gif",12,20
609,"1663","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666182/exercises/ya4qlzns5fqeszsxuvng.gif",12,14
610,"1621","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666187/exercises/sre89tfhnyqispdqd0gk.gif",12,20
611,"1289","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666191/exercises/itreoi1wuvzdmr8jsb7f.gif",11,19
612,"0354","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666196/exercises/jg8qh4ntppwqxsm6adz8.gif",12,20
613,"0355","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666200/exercises/mec053mbwziklh2ygs9v.gif",14,34
614,"0356","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666205/exercises/jfkdxey5nuz7kbpmavyv.gif",14,34
615,"1290","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666209/exercises/ohyp0msbni9xxrf2rg4y.gif",11,19
616,"1665","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666215/exercises/ijq7qmf38sy0ztmi2sgd.gif",12,14
617,"1666","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666221/exercises/k4ugljlqlc4dh403sfia.gif",12,14
618,"1291","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666226/exercises/a2jfbxh1n5kyv5fjerwf.gif",11,19
619,"0358","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666232/exercises/qovk4covmcynn0lhqeiz.gif",15,25
620,"0359","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666238/exercises/cede5oxlri42mw782iwk.gif",14,34
621,"1622","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666243/exercises/styywtq4h8ohqrxxbh3n.gif",11,19
622,"1414","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666247/exercises/yxjziam0vcurc2japwel.gif",12,14
623,"1667","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666254/exercises/s02x9hnuthrutuw848ui.gif",12,14
624,"1668","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666260/exercises/jz0hd0ynyz3yxbi8fxdr.gif",12,14
625,"1669","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666266/exercises/izwynhbtpdfzghxmeddk.gif",12,14
626,"1415","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666272/exercises/rqii1qw27lmh6fciynjr.gif",15,25
627,"0361","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666276/exercises/h4gsv32nnopanaxy1op0.gif",14,34
628,"0360","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666280/exercises/rh5nwkwd2rqt57yjgwni.gif",14,34
629,"3888","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666285/exercises/ujtkdopxa0n1cv7rekgd.gif",8,11
630,"1670","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666289/exercises/fizipmro8hyhec3kqegs.gif",12,14
631,"1671","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666294/exercises/y3njipvqqeexnccrwuu3.gif",12,14
632,"0362","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666298/exercises/dlmjgwuorqy142so7pdc.gif",12,20
633,"0363","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666303/exercises/cggq5o1yaawdeyaoq4d8.gif",14,34
634,"0364","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666308/exercises/eslst0jfyp1kr2lewzjk.gif",15,25
635,"1672","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666314/exercises/q9gj8zzhcavbjmpog1ol.gif",12,14
636,"1292","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666319/exercises/bl2bp5azurxgurjz1bux.gif",11,19
637,"0365","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666325/exercises/u8fixmstfxwnqiddkink.gif",12,14
638,"0366","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666332/exercises/zx3rufmrttnjiwbo0kci.gif",12,14
639,"1441","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666337/exercises/lyeaasvtnvpsscntc5qt.gif",15,25
640,"0367","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666345/exercises/lz7b6jwe9yzjaso5ltti.gif",15,25
641,"0368","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666351/exercises/v0emjyhnymdmgok5tykq.gif",15,25
642,"0369","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666357/exercises/muo8b6xxhxbotkmxq5si.gif",15,25
643,"1329","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666363/exercises/qyhldqt1evtfgltebcxc.gif",9,32
644,"1623","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666368/exercises/jakffirrxzyrbqrlyg7v.gif",12,20
645,"0370","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666372/exercises/jlzvtrr6bc9hnvlywxaa.gif",12,14
646,"0371","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712666378/exercises/w0gjnl5fcv9vas5xgyyf.gif",8,11
